"NAME","Crop","Year","AW","TW","Total_Land1","AW2","Total land","Total water","Adjusted Gross Revenue","Gross revenue per acre-foot","Adjusted Total Production Value","Adjusted Total Production Value1"
"Glenn","Grain",2003,0.5,6.775670864,13.682,0.495225176436193,223.929,786.7016441416,458.049648551681,924.93207200805,6.26703529148409,328.40682674927
"Glenn","Onions & Garlic",2003,3.21,0.2314208824,0.072,3.21417892222222,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Other Deciduous",2003,2.78,56.4843811,20.313,2.78070108305026,223.929,786.7016441416,2080.92616464617,748.345867641235,42.2698531824577,328.40682674927
"Glenn","Pasture",2003,4.25,81.05128052,19.068,4.25064403817915,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Potatoes",2003,0,0,0,NA,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Rice",2003,4.81,409.9810803,85.167,4.8138490295537,223.929,786.7016441416,1664.55,345.7835901751,141.76472985,328.40682674927
"Glenn","Safflower",2003,0,0,0,NA,223.929,786.7016441416,224.796313,NA,0,328.40682674927
"Glenn","Sugar Beets",2003,0,0,0,NA,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Tomato Fresh",2003,0,0,0,NA,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Tomato Processing",2003,2.32,0.3369084069,0.145,2.32350625448276,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Truck Crops",2003,1.97,0.4426043743,0.225,1.96713055244444,223.929,786.7016441416,NA,NA,NA,328.40682674927
"Glenn","Vineyard",2003,1.97,2.838156625,1.439,1.97231176164003,223.929,786.7016441416,3748.759907,1900.69337916578,5.394465506173,328.40682674927
"Glenn","Alfalfa",2004,5.1,62.92456635,12.347,5.09634456548149,212.896,901.2199772961,1005.48,197.294352271686,12.41466156,364.356110313375
"Glenn","Almonds & Pistachios",2004,3.76,122.5742831,32.57,3.76341059564016,212.896,901.2199772961,3800.3975496502,1009.82804109998,123.778948192107,364.356110313375
"Glenn","Citrus & Subtropical",2004,2.79,12.60263267,4.514,2.79189912937528,212.896,901.2199772961,3545.84385,1270.0472637754,16.0059391389,364.356110313375
"Glenn","Corn",2004,2.86,39.67838605,13.863,2.86217889706413,212.896,901.2199772961,1701,594.302474155196,23.580963,364.356110313375
"Glenn","Cotton",2004,3.45,7.007777716,2.031,3.45040754111275,212.896,901.2199772961,1505.22111,436.244441291294,3.05710407441,364.356110313375
"Glenn","Cucurbits",2004,1.59,5.846502656,3.675,1.59088507646258,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Dry Beans",2004,2.2,4.883677884,2.224,2.19589832913669,212.896,901.2199772961,911.658267031566,415.164151698217,2.0275279858782,364.356110313375
"Glenn","Field",2004,2.39,16.32698589,6.836,2.38838295640726,212.896,901.2199772961,1712.75131957692,717.117543893939,11.7083680206278,364.356110313375
"Glenn","Grain",2004,0.98,9.056372531,9.218,0.982466102299848,212.896,901.2199772961,600.170759120699,610.881899859713,5.5323740575746,364.356110313375
"Glenn","Onions & Garlic",2004,3.93,0.2831146928,0.072,3.93214851111111,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Other Deciduous",2004,3.63,75.64367093,20.828,3.63182595208373,212.896,901.2199772961,2219.01120519485,610.990513992474,46.2175653817983,364.356110313375
"Glenn","Pasture",2004,5.39,100.4828193,18.641,5.39042000429162,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Potatoes",2004,0,0,0,NA,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Rice",2004,5.21,439.3243448,84.258,5.21403718103919,212.896,901.2199772961,1293.18660811215,248.020212209997,108.961317226314,364.356110313375
"Glenn","Safflower",2004,0,0,0,NA,212.896,901.2199772961,415.662975,NA,0,364.356110313375
"Glenn","Sugar Beets",2004,0,0,0,NA,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Tomato Fresh",2004,0,0,0,NA,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Tomato Processing",2004,2.92,0.4239333252,0.145,2.92367810482759,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Truck Crops",2004,2.49,0.5602485021,0.225,2.48999334266667,212.896,901.2199772961,NA,NA,NA,364.356110313375
"Glenn","Vineyard",2004,2.48,3.600660899,1.449,2.48492815665977,212.896,901.2199772961,7640.677485,3074.80820502697,11.071341675765,364.356110313375
"Glenn","Alfalfa",2005,3.93,33.5697026,8.551,3.9258218453982,205.502,753.6672832453,1009.47,257.135967895051,8.63197797,431.00560683051
"Glenn","Almonds & Pistachios",2005,3.02,95.67014046,31.706,3.01741438402826,205.502,753.6672832453,6259.11691504817,2074.33123808876,198.451560908517,431.00560683051
"Glenn","Citrus & Subtropical",2005,1.81,7.247928054,3.996,1.81379580930931,205.502,753.6672832453,2888.47462681506,1592.50264665403,11.542344608753,431.00560683051
"Glenn","Corn",2005,2.36,22.15332347,9.375,2.36302117013333,205.502,753.6672832453,1327.6725,561.853832196131,12.4469296875,431.00560683051
"Glenn","Cotton",2005,2.91,7.694436597,2.641,2.91345573532753,205.502,753.6672832453,1282.935024,440.348212071179,3.388231398384,431.00560683051
"Glenn","Cucurbits",2005,1.25,3.045575772,2.428,1.25435575453048,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Dry Beans",2005,1.95,8.953884968,4.592,1.94988784146341,205.502,753.6672832453,1007.67912942371,516.788252121945,4.62726256231368,431.00560683051
"Glenn","Field",2005,1.95,17.53037649,8.974,1.95346294740361,205.502,753.6672832453,1587.0373764344,812.422564013189,14.2420734161223,431.00560683051
"Glenn","Grain",2005,0.72,5.033120146,6.944,0.724815689228111,205.502,753.6672832453,487.365320993874,672.398967402171,3.38426478898146,431.00560683051
"Glenn","Onions & Garlic",2005,2.86,0.2057088638,0.072,2.85706755277778,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Other Deciduous",2005,2.74,60.50394627,22.085,2.73959457867331,205.502,753.6672832453,2857.38029926938,1042.99385081026,63.1052439093642,431.00560683051
"Glenn","Pasture",2005,4.2,65.65369835,15.633,4.19968645493507,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Potatoes",2005,0,0,0,NA,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Rice",2005,4.88,422.9224111,86.749,4.8752424938616,205.502,753.6672832453,1146.22909731185,235.112222367413,99.4342279627056,431.00560683051
"Glenn","Safflower",2005,0,0,0,NA,205.502,753.6672832453,420.92505,NA,0,431.00560683051
"Glenn","Sugar Beets",2005,0,0,0,NA,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Tomato Fresh",2005,0,0,0,NA,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Tomato Processing",2005,2.29,0.3314636645,0.145,2.28595630689655,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Truck Crops",2005,2,0.448919707,0.225,1.99519869777778,205.502,753.6672832453,NA,NA,NA,431.00560683051
"Glenn","Vineyard",2005,1.95,2.702646733,1.386,1.94996156782107,205.502,753.6672832453,8478.708238,4348.14120335423,11.751489617868,431.00560683051
"Glenn","Alfalfa",2006,3.93,51.98531132,13.225,3.93083639470699,207.855,752.3465126131,963.5574,245.127831139821,12.743046615,409.091781076403
"Glenn","Almonds & Pistachios",2006,2.99,95.86114973,32.023,2.99350934422134,207.855,752.3465126131,3723.3777444384,1243.81697743019,119.233725510151,409.091781076403
"Glenn","Citrus & Subtropical",2006,2.01,7.850172317,3.896,2.01493129286448,207.855,752.3465126131,1688.68517490331,838.085735669248,6.57911744142331,409.091781076403
"Glenn","Corn",2006,2.54,23.35859065,9.198,2.53952931615569,207.855,752.3465126131,841.2558,331.264457018943,7.7378708484,409.091781076403
"Glenn","Cotton",2006,3.1,9.698958821,3.128,3.10069016016624,207.855,752.3465126131,1491.34854,480.973094041761,4.66493823312,409.091781076403
"Glenn","Cucurbits",2006,1.36,2.234307933,1.638,1.36404635714286,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Dry Beans",2006,1.96,9.187300811,4.682,1.96225989128577,207.855,752.3465126131,1264.43277455933,644.375793529985,5.9200742504868,409.091781076403
"Glenn","Field",2006,2.09,20.10883012,9.623,2.08966331913125,207.855,752.3465126131,3073.69518878044,1470.90450439561,29.5781688016342,409.091781076403
"Glenn","Grain",2006,0.11,1.021452422,9.726,0.105022868805264,207.855,752.3465126131,533.042954990238,5075.49413812546,5.18437578023505,409.091781076403
"Glenn","Onions & Garlic",2006,2.76,0.7295549928,0.264,2.76346588181818,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Other Deciduous",2006,2.95,68.01798176,23.064,2.94909737079431,207.855,752.3465126131,3682.60545624,1248.72291186782,84.9356122427194,409.091781076403
"Glenn","Pasture",2006,4.19,54.18165284,12.936,4.18843945887446,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Potatoes",2006,0,0,0,NA,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Rice",2006,4.96,401.8899341,80.965,4.96374895448651,207.855,752.3465126131,1510.89186769594,304.385230105223,122.329360068002,409.091781076403
"Glenn","Safflower",2006,1.28,2.109432478,1.644,1.28310977980535,207.855,752.3465126131,63.887652,49.7912594896531,0.105031299888,409.091781076403
"Glenn","Sugar Beets",2006,0,0,0,NA,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Tomato Fresh",2006,0,0,0,NA,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Tomato Processing",2006,2.53,0.3699756618,0.146,2.53407987534247,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Truck Crops",2006,2.23,0.5017299235,0.225,2.22991077111111,207.855,752.3465126131,NA,NA,NA,409.091781076403
"Glenn","Vineyard",2006,2.2,3.240176733,1.472,2.20120701970109,207.855,752.3465126131,6848.138577,3111.08338093976,10.080459985344,409.091781076403
"Glenn","Alfalfa",2007,5.01,64.88316255,12.955,5.00834909687379,219.78,898.1290380869,1269.5535,253.487421791834,16.4470655925,525.571386260751
"Glenn","Almonds & Pistachios",2007,3.85,129.6021977,33.702,3.84553432140526,219.78,898.1290380869,4906.3460958324,1275.85549517069,165.353676121744,525.571386260751
"Glenn","Citrus & Subtropical",2007,3.04,12.2720294,4.042,3.03612800593765,219.78,898.1290380869,7178.33926436308,2364.30718676045,29.0148473065556,525.571386260751
"Glenn","Corn",2007,2.75,38.82895434,14.135,2.74700773540856,219.78,898.1290380869,1083.0195,394.254259294586,15.3084806325,525.571386260751
"Glenn","Cotton",2007,3.41,9.618397538,2.821,3.40957020134704,219.78,898.1290380869,1480.824798,434.314212804582,4.177406755158,525.571386260751
"Glenn","Cucurbits",2007,1.43,2.023839542,1.414,1.43128680480905,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Dry Beans",2007,2.16,10.22358526,4.728,2.16234882825719,219.78,898.1290380869,1608.90008153865,744.052051414568,7.60687958551474,525.571386260751
"Glenn","Field",2007,2.2,29.55274135,13.463,2.19510817425537,219.78,898.1290380869,1987.46446473195,905.406160863185,26.7572340886862,525.571386260751
"Glenn","Grain",2007,1.55,14.25754445,9.19,1.55141941784548,219.78,898.1290380869,889.603933509554,573.412916763013,8.1754601489528,525.571386260751
"Glenn","Onions & Garlic",2007,4.28,1.130875082,0.264,4.28361773484848,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Other Deciduous",2007,3.71,92.71650972,24.964,3.71400856112802,219.78,898.1290380869,4568.13362838822,1229.97390910719,114.038887899084,525.571386260751
"Glenn","Pasture",2007,5.12,75.7934915,14.815,5.11599672629092,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Potatoes",2007,0,0,0,NA,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Rice",2007,5.11,410.5968617,80.304,5.11303125249054,219.78,898.1290380869,1662.22359857475,325.095528756076,133.483203859947,525.571386260751
"Glenn","Safflower",2007,1.76,2.095874166,1.19,1.76123879495798,219.78,898.1290380869,479.530152,272.268674397125,0.57064088088,525.571386260751
"Glenn","Sugar Beets",2007,0,0,0,NA,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Tomato Fresh",2007,0,0,0,NA,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Tomato Processing",2007,3.01,0.4388520561,0.146,3.00583600068493,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Truck Crops",2007,2.32,0.5215818698,0.225,2.31814164355556,219.78,898.1290380869,NA,NA,NA,525.571386260751
"Glenn","Vineyard",2007,2.51,3.572539863,1.422,2.51233464345992,219.78,898.1290380869,3261.324465,1298.12502227354,4.63760338923,525.571386260751
"Glenn","Alfalfa",2008,4.99,64.89936726,13.002,4.99149109829257,213.366,844.3120194779,1581.93,316.925337308751,20.56825386,584.268982399399
"Glenn","Almonds & Pistachios",2008,3.7,125.8331505,33.972,3.70402538855528,213.366,844.3120194779,3966.09508031574,1070.75267155841,134.736182068486,584.268982399399
"Glenn","Citrus & Subtropical",2008,2.75,12.42092073,4.52,2.7479913119469,213.366,844.3120194779,3509.34925630691,1277.05980766751,15.8622586385072,584.268982399399
"Glenn","Corn",2008,2.77,29.36504624,10.62,2.76507026741996,213.366,844.3120194779,1875.951,678.446049673239,19.92259962,584.268982399399
"Glenn","Cotton",2008,3.34,8.177090139,2.448,3.34031459926471,213.366,844.3120194779,1507.6908,451.361916728407,3.6908270784,584.268982399399
"Glenn","Cucurbits",2008,1.53,1.109181694,0.724,1.53201891436464,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Dry Beans",2008,2.13,5.656929433,2.652,2.13308048001508,213.366,844.3120194779,1398.41036359317,655.582560852689,3.70858428424909,584.268982399399
"Glenn","Field",2008,2.28,33.26184779,14.603,2.27774072382387,213.366,844.3120194779,2694.96653314638,1183.1752863522,39.3545962835365,584.268982399399
"Glenn","Grain",2008,1.13,13.05034271,11.528,1.13205609906315,213.366,844.3120194779,966.214570216627,853.504142609392,11.1385215654573,584.268982399399
"Glenn","Onions & Garlic",2008,0,0,0,NA,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Other Deciduous",2008,3.5,87.93487799,25.155,3.49572164539853,213.366,844.3120194779,3390.54779179754,969.913550256661,85.2892297026672,584.268982399399
"Glenn","Pasture",2008,5.49,60.05753094,10.944,5.4877129879386,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Potatoes",2008,0,0,0,NA,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Rice",2008,5.12,390.8038086,76.379,5.11663950300475,213.366,844.3120194779,3139.551521117,613.596388659645,239.795805631395,584.268982399399
"Glenn","Safflower",2008,1.53,8.492496596,5.537,1.53377218638252,213.366,844.3120194779,829.3887,540.750906401659,4.5923252319,584.268982399399
"Glenn","Sugar Beets",2008,0,0,0,NA,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Tomato Fresh",2008,0,0,0,NA,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Tomato Processing",2008,2.95,0.431031416,0.146,2.95226997260274,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Truck Crops",2008,2.4,0.5410886009,0.225,2.40483822622222,213.366,844.3120194779,NA,NA,NA,584.268982399399
"Glenn","Vineyard",2008,2.5,2.277308839,0.911,2.49979016355653,213.366,844.3120194779,6157.8468,2463.34547986181,5.6097984348,584.268982399399
"Glenn","Alfalfa",2009,4.77,75.07794364,15.75,4.76685356444444,224.439,950.4358007542,939.2158,197.030554285437,14.79264885,504.732218106897
"Glenn","Almonds & Pistachios",2009,3.57,142.4437362,39.925,3.56778299812148,224.439,950.4358007542,3428.11317704536,960.852489865651,136.867418593536,504.732218106897
"Glenn","Citrus & Subtropical",2009,2.77,24.74660196,8.942,2.76745716394543,224.439,950.4358007542,2417.75135204083,873.636413795095,21.6195325899491,504.732218106897
"Glenn","Corn",2009,2.61,33.61818401,12.871,2.61193256234947,224.439,950.4358007542,1244.2444,476.369266931144,16.0146696724,504.732218106897
"Glenn","Cotton",2009,3.28,5.361537866,1.633,3.28324425352113,224.439,950.4358007542,1552.486481,472.851351018137,2.535210423473,504.732218106897
"Glenn","Cucurbits",2009,1.42,3.070995706,2.163,1.41978534720296,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Dry Beans",2009,1.99,2.915981463,1.463,1.99315205946685,224.439,950.4358007542,981.107075116472,492.23894908395,1.4353596508954,504.732218106897
"Glenn","Field",2009,2.11,9.510298628,4.503,2.11199170064402,224.439,950.4358007542,2500.38765146194,1183.90032058341,11.2592455945331,504.732218106897
"Glenn","Grain",2009,1.23,2.499217576,2.026,1.23357234748272,224.439,950.4358007542,980.643358032676,794.962176344026,1.9867834433742,504.732218106897
"Glenn","Onions & Garlic",2009,3.76,2.857511401,0.76,3.75988342236842,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Other Deciduous",2009,3.43,88.4777664,25.802,3.42910496860708,224.439,950.4358007542,3468.75233191346,1011.56201506496,89.5007476680311,504.732218106897
"Glenn","Pasture",2009,6.22,97.78394282,15.717,6.22153991346949,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Potatoes",2009,0,0,0,NA,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Rice",2009,5.06,455.5447589,90.11,5.05542957385418,224.439,950.4358007542,2270.00581551748,449.023328750847,204.55022403628,504.732218106897
"Glenn","Safflower",2009,1.25,0.1763079452,0.141,1.25041095886525,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Sugar Beets",2009,0,0,0,NA,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Tomato Fresh",2009,0,0,0,NA,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Tomato Processing",2009,2.82,1.570607666,0.557,2.81976241651706,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Truck Crops",2009,2.25,1.89471811,0.841,2.25293473246136,224.439,950.4358007542,NA,NA,NA,504.732218106897
"Glenn","Vineyard",2009,2.34,2.885690463,1.235,2.33659146801619,224.439,950.4358007542,3376.823955,1445.19228167301,4.170377584425,504.732218106897
"Glenn","Alfalfa",2010,3.35,45.01581865,13.44,3.34939126860119,228.611,717.59744695126,802.6605,239.643695116939,10.78775712,623.768667248232
"Glenn","Almonds & Pistachios",2010,2.36,101.080139,42.775,2.36306578609001,228.611,717.59744695126,4017.64902832585,1700.18501049586,171.854937186638,623.768667248232
"Glenn","Citrus & Subtropical",2010,1.64,17.44670248,10.659,1.63680481095788,228.611,717.59744695126,4089.93888320891,2498.73342003158,43.5946585561238,623.768667248232
"Glenn","Corn",2010,1.88,26.13715044,13.918,1.87793867222302,228.611,717.59744695126,874.06,465.435859502976,12.16516708,623.768667248232
"Glenn","Cotton",2010,2.35,6.028971817,2.569,2.34681658894511,228.611,717.59744695126,2684.4055,1143.84972078565,6.8962377295,623.768667248232
"Glenn","Cucurbits",2010,0.98,2.036304335,2.084,0.977113404510557,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Dry Beans",2010,1.55,1.681356605,1.085,1.54963742396313,228.611,717.59744695126,1123.17065576504,724.795773770474,1.21864016150507,623.768667248232
"Glenn","Field",2010,1.51,6.721029378,4.439,1.51408636584816,228.611,717.59744695126,2997.03200112817,1979.43265901433,13.3038250530079,623.768667248232
"Glenn","Grain",2010,0.33,0.5940338814,1.82,0.326392242527473,228.611,717.59744695126,970.858354651304,2974.51418309854,1.76696220546537,623.768667248232
"Glenn","Onions & Garlic",2010,1.89,0.02074161089,0.011,1.88560099,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Other Deciduous",2010,2.14,63.0398527,29.408,2.14362937636017,228.611,717.59744695126,4868.02046543503,2270.92449801224,143.158745847513,623.768667248232
"Glenn","Pasture",2010,4.59,70.71902431,15.413,4.58827121974956,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Potatoes",2010,0,0,0,NA,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Rice",2010,4.2,373.9697926,89.04,4.20002013252471,228.611,717.59744695126,2352.61932955388,560.144774386993,209.477225103478,623.768667248232
"Glenn","Safflower",2010,0.79,0.05140010954,0.065,0.790770916,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Sugar Beets",2010,0,0,0,NA,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Tomato Fresh",2010,0,0,0,NA,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Tomato Processing",2010,1.91,0.01718886603,0.009,1.90987400333333,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Truck Crops",2010,1.61,0.5151380444,0.319,1.61485280376176,228.611,717.59744695126,NA,NA,NA,623.768667248232
"Glenn","Vineyard",2010,1.62,2.522802124,1.557,1.62029680411047,228.611,717.59744695126,6130.065,3783.29759365622,9.544511205,623.768667248232
"Glenn","Alfalfa",2011,3.14145560407569,34.53088,10.992,3.14145560407569,230.155,576.52368,1555.821588,495.254997709181,17.101590895296,595.550814696899
"Glenn","Almonds & Pistachios",2011,3.24798475916607,112.94867,34.775,3.24798475916607,230.155,576.52368,4360.67326580317,1342.57811816912,151.642412818305,595.550814696899
